Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
21,3228,,,,,,,,,,,,,,,,high,4.0,,,,288421.43962381675,99.38607576657165,656245.8248365737,,,,0,
21,3233,,,,,,,,,,,,,,,,low,3.0,,,,132817.42105430228,0.0,26563.484210860457,,,,0,
21,3237,,,,,,,,,,,,,,,,low,5.0,,,,1935.8802033057436,25.356617865145935,105012.45840435845,,,,0,
21,3243,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3249,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3251,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3253,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3256,,,,,,,,,,,,,,,,low,2.0,,,,55755.31806155335,0.0,11151.06361231067,,,,0,
21,3259,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3261,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3263,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3266,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3271,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3277,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3281,,,,,,,,,,,,,,,,low,4.0,,,,5310.944492368435,29.31653902862589,97829.57332225051,,,,0,
21,3286,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3289,,,,,,,,,,,,,,,,middle,4.0,,,,-222000.084896953,34.9911389243128,63246.12387849078,,,,0,
21,3294,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3297,,,,,,,,,,,,,,,,low,4.0,,,,108188.23123192717,0.0,21637.646246385437,,,,0,
21,3302,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3308,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3312,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3314,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3316,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3319,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3324,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3327,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3332,,,,,,,,,,,,,,,,low,3.0,,,,46608.118776779476,0.0,9321.623755355895,,,,0,
21,3336,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3341,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3343,,,,,,,,,,,,,,,,low,2.0,,,,93253.3718073034,0.0,18650.67436146068,,,,0,
21,3346,,,,,,,,,,,,,,,,low,5.0,,,,87.5079274350137,0.0,17.50158548700274,,,,0,
21,3352,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3358,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3361,,,,,,,,,,,,,,,,low,4.0,,,,81813.16442863081,0.0,16362.632885726163,,,,0,
21,3366,,,,,,,,,,,,,,,,high,1.0,,,,110064.81868523592,96.79805735235402,261381.8294750174,,,,0,
21,3368,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3371,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3373,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3377,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3379,,,,,,,,,,,,,,,,middle,2.0,,,,120702.76841065258,69.13879494785199,92048.0203954855,,,,0,
21,3382,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3387,,,,,,,,,,,,,,,,low,3.0,,,,159959.71080731467,0.0,31991.942161462935,,,,0,
21,3391,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3395,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3397,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3399,,,,,,,,,,,,,,,,low,3.0,,,,59609.5315300049,0.0,11921.90630600098,,,,0,
21,3403,,,,,,,,,,,,,,,,low,4.0,,,,2471.198765298177,0.0,494.2397530596354,,,,0,
21,3408,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3412,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3415,,,,,,,,,,,,,,,,middle,2.0,,,,128171.30730608168,69.95126447208003,92681.92209466796,,,,0,
21,3418,,,,,,,,,,,,,,,,middle,3.0,,,,98056.05479282544,69.23464397890686,139216.4748747934,,,,0,
21,3422,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3425,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3429,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3434,,,,,,,,,,,,,,,,low,5.0,,,,1673.3388816874067,0.0,334.66777633748137,,,,0,
21,3440,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3444,,,,,,,,,,,,,,,,middle,5.0,,,,-288364.65846247657,34.995981643767536,74510.5906523176,,,,0,
21,3450,,,,,,,,,,,,,,,,low,3.0,,,,45722.11903188507,25.694540259546322,72755.19967914524,,,,0,
21,3454,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3458,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3461,,,,,,,,,,,,,,,,low,4.0,,,,237570.93119598605,0.0,47514.18623919721,,,,0,
21,3466,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3468,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3471,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3476,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3481,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3487,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3489,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3492,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3496,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3499,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3503,,,,,,,,,,,,,,,,low,3.0,,,,100795.86826394315,0.0,20159.17365278863,,,,0,
21,3507,,,,,,,,,,,,,,,,high,4.0,,,,97358.47481728805,69.85909934050036,345269.99322835443,,,,0,
21,3512,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3514,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3518,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3520,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3525,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3528,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3531,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3534,,,,,,,,,,,,,,,,low,3.0,,,,101120.83025336554,0.0,20224.16605067311,,,,0,
21,3538,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3541,,,,,,,,,,,,,,,,low,4.0,,,,268177.75447834947,0.0,53635.5508956699,,,,0,
21,3546,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3549,,,,,,,,,,,,,,,,low,5.0,,,,-194671.96915274265,0.0,-38934.39383054853,,,,0,
21,3555,,,,,,,,,,,,,,,,low,4.0,,,,243223.00873225761,0.0,48644.601746451524,,,,0,
21,3560,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3562,,,,,,,,,,,,,,,,low,2.0,,,,55670.825529874535,0.0,11134.165105974907,,,,0,
21,3565,,,,,,,,,,,,,,,,low,5.0,,,,-327665.10584427183,0.0,-65533.02116885437,,,,0,
21,3571,,,,,,,,,,,,,,,,middle,4.0,,,,134370.89300161117,69.21102055150618,300863.1905804691,,,,0,
21,3576,,,,,,,,,,,,,,,,high,3.0,,,,85887.63686301652,69.353105103912,275017.02979601716,,,,0,
21,3580,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3583,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3586,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3589,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3591,,,,,,,,,,,,,,,,low,5.0,,,,23022.270589778316,0.0,4604.454117955664,,,,0,
21,3597,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3601,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3607,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3611,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3615,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3619,,,,,,,,,,,,,,,,low,3.0,,,,161011.61635092724,0.0,32202.32327018545,,,,0,
21,3623,,,,,,,,,,,,,,,,low,5.0,,,,136.01376586436527,0.0,27.202753172873056,,,,0,
21,3629,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3633,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3635,,,,,,,,,,,,,,,,low,3.0,,,,79524.07099012338,0.0,15904.814198024676,,,,0,
21,3639,,,,,,,,,,,,,,,,middle,4.0,,,,191123.71018054005,69.61396355199885,202979.01800852024,,,,0,
21,3644,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3647,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3651,,,,,,,,,,,,,,,,low,2.0,,,,134662.30220864408,0.0,26932.460441728817,,,,0,
21,3654,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3657,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3659,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3663,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3669,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3671,,,,,,,,,,,,,,,,high,5.0,,,,223179.89046816656,69.97913350517419,397396.2673365816,,,,0,
21,3677,,,,,,,,,,,,,,,,middle,2.0,,,,74503.2702258956,69.67802942989533,121029.98768076839,,,,0,
21,3680,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3683,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3687,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3692,,,,,,,,,,,,,,,,low,5.0,,,,189986.89288307406,0.0,37997.378576614814,,,,0,
21,3698,,,,,,,,,,,,,,,,low,5.0,,,,835.501528781373,0.0,167.10030575627462,,,,0,
21,3704,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3706,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3712,,,,,,,,,,,,,,,,low,2.0,,,,28479.455402810097,0.0,5695.89108056202,,,,0,
21,3715,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3718,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3724,,,,,,,,,,,,,,,,low,4.0,,,,106152.57111754196,0.0,21230.51422350839,,,,0,
21,3729,,,,,,,,,,,,,,,,low,5.0,,,,99.49966544675408,0.0,19.899933089350817,,,,0,
21,3735,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3738,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3744,,,,,,,,,,,,,,,,low,4.0,,,,234.3752328993869,0.0,46.875046579877385,,,,0,
21,3749,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3755,,,,,,,,,,,,,,,,middle,5.0,,,,87990.123092413,68.46630017106268,166357.44623767113,,,,0,
21,3761,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3763,,,,,,,,,,,,,,,,low,1.0,,,,35068.711602115756,0.0,7013.742320423152,,,,0,
21,3765,,,,,,,,,,,,,,,,low,4.0,,,,84042.22161152646,0.0,16808.44432230529,,,,0,
21,3770,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3774,,,,,,,,,,,,,,,,high,1.0,,,,45962.82968687394,96.64026484937993,292174.62757731345,,,,0,
21,3776,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3782,,,,,,,,,,,,,,,,high,3.0,,,,234810.39126593538,69.52899384919378,335744.1104571179,,,,0,
21,3786,,,,,,,,,,,,,,,,high,4.0,,,,81844.88624859764,68.02723672224695,315074.0035368038,,,,0,
21,3791,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3797,,,,,,,,,,,,,,,,high,4.0,,,,136578.9831308775,69.7001781835774,351393.96571577754,,,,0,
21,3802,,,,,,,,,,,,,,,,low,4.0,,,,237839.44374228886,0.0,47567.88874845777,,,,0,
21,3807,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3809,,,,,,,,,,,,,,,,low,2.0,,,,65314.69031542243,0.0,13062.938063084486,,,,0,
21,3812,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3817,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3819,,,,,,,,,,,,,,,,low,5.0,,,,429.7721418015135,15.778411263903093,65198.975718469046,,,,0,
21,3825,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3828,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3830,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3832,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3835,,,,,,,,,,,,,,,,low,2.0,,,,47283.34451133234,0.0,9456.668902266469,,,,0,
21,3838,,,,,,,,,,,,,,,,low,5.0,,,,150417.5982661443,0.0,30083.519653228865,,,,0,
21,3844,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3849,,,,,,,,,,,,,,,,low,5.0,,,,45613.71476758778,0.0,9122.742953517556,,,,0,
21,3855,,,,,,,,,,,,,,,,high,2.0,,,,174441.51766794047,99.17915935837449,339367.1243146405,,,,0,
21,3858,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3863,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3865,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3869,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3871,,,,,,,,,,,,,,,,middle,2.0,,,,154419.69158230553,68.2114815211406,143173.70775232493,,,,0,
21,3874,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3879,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3882,,,,,,,,,,,,,,,,low,3.0,,,,38516.17901276296,0.0,7703.235802552592,,,,0,
21,3886,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3888,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3894,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3896,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3899,,,,,,,,,,,,,,,,low,2.0,,,,126071.67134578021,0.0,25214.334269156043,,,,0,
21,3902,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
21,3905,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3909,,,,,,,,,,,,,,,,low,4.0,,,,-29703.59786623073,0.0,-5940.719573246147,,,,0,
21,3914,,,,,,,,,,,,,,,,middle,3.0,,,,-16086.596513160039,34.99090869044907,79339.98861733724,,,,0,
21,3918,,,,,,,,,,,,,,,,high,3.0,,,,238841.45791393332,98.86589966709185,421893.64151866484,,,,0,
21,3922,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3928,,,,,,,,,,,,,,,,low,5.0,,,,1752.9853702344699,0.0,350.597074046894,,,,0,
21,3934,,,,,,,,,,,,,,,,high,2.0,,,,230461.01479156368,69.47398765313898,180471.85691480373,,,,0,
21,3937,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3939,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
21,3941,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
21,3945,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
21,3950,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
21,3956,,,,,,,,,,,,,,,,low,5.0,,,,937.1656521202531,0.0,187.43313042405063,,,,0,
21,3962,,,,,,,,,,,,,,,,low,4.0,,,,-29489.883855101885,22.744462942825155,69168.2117420337,,,,0,
22,62,,,,,,,,,,,,,,,,low,4.0,,,,144.85663838636538,19.55442195093284,64607.88708385684,,,,0,
22,67,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,70,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,72,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,74,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,80,,,,,,,,,,,,,,,,low,5.0,,,,51671.5976940961,0.0,10334.31953881922,,,,0,
22,86,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
22,90,,,,,,,,,,,,,,,,low,1.0,,,,60814.132353788256,0.0,12162.826470757653,,,,0,
22,92,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,95,,,,,,,,,,,,,,,,low,3.0,,,,139446.82345027747,0.0,27889.364690055496,,,,0,
22,99,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,102,,,,,,,,,,,,,,,,high,4.0,,,,458059.3118890283,69.79460377907675,463617.47289328044,,,,0,
22,107,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,113,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
22,117,,,,,,,,,,,,,,,,low,1.0,,,,42133.54624024249,0.0,8426.709248048499,,,,0,
22,119,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
22,123,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,126,,,,,,,,,,,,,,,,low,4.0,,,,3528.0930790282437,23.40213725642647,77968.5785012043,,,,0,
22,131,,,,,,,,,,,,,,,,low,4.0,,,,165159.19494516286,0.0,33031.83898903257,,,,0,
22,136,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,142,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,148,,,,,,,,,,,,,,,,high,1.0,,,,36620.79033324288,98.0241542750873,109224.21108434425,,,,0,
22,150,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
22,155,,,,,,,,,,,,,,,,low,2.0,,,,137798.0848624602,0.0,27559.616972492044,,,,0,
22,158,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,160,,,,,,,,,,,,,,,,middle,3.0,,,,65213.805739477626,69.97793316462186,100847.2767663394,,,,0,
22,164,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,166,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
22,170,,,,,,,,,,,,,,,,low,4.0,,,,500.2545441661932,18.986766439869225,62777.498749762286,,,,0,
22,175,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,178,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,181,,,,,,,,,,,,,,,,low,2.0,,,,46207.837341003295,0.0,32208.794665309193,,,,0,
22,184,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
22,188,,,,,,,,,,,,,,,,middle,3.0,,,,15067.22115086115,34.959621291750175,84771.12039620437,,,,0,
22,192,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
22,196,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
22,201,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,204,,,,,,,,,,,,,,,,low,2.0,,,,106233.33222880296,0.0,21246.666445760595,,,,0,
22,207,,,,,,,,,,,,,,,,middle,2.0,,,,10901.873838977408,34.970113673281304,59915.28111814479,,,,0,
22,210,,,,,,,,,,,,,,,,low,4.0,,,,231570.53254621063,0.0,46314.10650924213,,,,0,
22,215,,,,,,,,,,,,,,,,low,3.0,,,,19723.680148233107,0.0,3944.7360296466213,,,,0,
22,219,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,225,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,227,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,230,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,236,,,,,,,,,,,,,,,,low,2.0,,,,66430.40372502686,0.0,13286.080745005373,,,,0,
22,239,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,241,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,247,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,249,,,,,,,,,,,,,,,,high,5.0,,,,208067.76771088026,68.88581455374585,469039.03652344935,,,,0,
22,255,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,258,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,261,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,264,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,267,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,273,,,,,,,,,,,,,,,,low,4.0,,,,42382.05761460733,0.0,8476.411522921466,,,,0,
22,278,,,,,,,,,,,,,,,,middle,2.0,,,,189405.573110184,69.1340788427754,139195.15444863297,,,,0,
22,281,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,287,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,290,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,292,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,294,,,,,,,,,,,,,,,,low,4.0,,,,213873.8081443954,0.0,42774.76162887909,,,,0,
22,299,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
22,304,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,306,,,,,,,,,,,,,,,,low,5.0,,,,204868.39346526214,0.0,40973.67869305243,,,,0,
22,312,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,314,,,,,,,,,,,,,,,,low,4.0,,,,55157.95275539084,0.0,11031.590551078169,,,,0,
22,319,,,,,,,,,,,,,,,,low,1.0,,,,45998.43427635217,0.0,9199.686855270435,,,,0,
22,321,,,,,,,,,,,,,,,,low,4.0,,,,0.0,0.0,0.0,,,,0,
22,326,,,,,,,,,,,,,,,,low,2.0,,,,64068.153580549086,0.0,12813.630716109818,,,,0,
22,329,,,,,,,,,,,,,,,,low,5.0,,,,0.0,0.0,0.0,,,,0,
22,335,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,338,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,340,,,,,,,,,,,,,,,,low,5.0,,,,106011.26212642758,18.24576837681646,96508.60016978515,,,,0,
22,346,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,349,,,,,,,,,,,,,,,,low,1.0,,,,0.0,0.0,0.0,,,,0,
22,351,,,,,,,,,,,,,,,,low,2.0,,,,0.0,0.0,0.0,,,,0,
22,354,,,,,,,,,,,,,,,,high,2.0,,,,143814.3621346238,99.88302054740595,383002.4080009276,,,,0,
22,357,,,,,,,,,,,,,,,,high,5.0,,,,93892.75534040469,99.69166432654646,560426.9909478474,,,,0,
22,363,,,,,,,,,,,,,,,,low,3.0,,,,0.0,0.0,0.0,,,,0,
22,367,,,,,,,,,,,,,,,,low,4.0,,,,4256.868300919537,20.92912653539945,69942.25022628852,,,,0,
22,372,,,,,,,,,,,,,,,,high,4.0,,,,126164.17985341337,99.5799023510884,429946.06733040017,,,,0,
22,377,,,,,,,,,,,,,,,,high,2.0,,,,188573.566950535,98.74334207677987,270616.23297758866,,,,0,
22,380,,,,,,,,,,,,,,,,low,2.0,,,,34076.49733299845,0.0,6815.29946659969,,,,0,
22,383,,,,,,,,,,,,,,,,low,3.0,,,,125770.09537167079,0.0,25154.01907433416,,,,0,
