Step,AgentID,FirmType,Profit,IncomeBracket,NumPeople,SpendRatio,IncomeTaxRate,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare
68,21,necessity,-2545819.1718588374,,,,,,,,,
68,22,necessity,-2518242.7207720224,,,,,,,,,
68,23,necessity,-1372078.3449320227,,,,,,,,,
68,24,necessity,-1175530.1865281698,,,,,,,,,
68,25,necessity,-1505225.8795686262,,,,,,,,,
68,26,necessity,-1662602.5079018916,,,,,,,,,
68,27,necessity,-1742049.232226309,,,,,,,,,
68,28,necessity,-2471282.148810977,,,,,,,,,
68,29,necessity,-2904601.4316861858,,,,,,,,,
68,30,necessity,-1603428.3719318332,,,,,,,,,
68,31,necessity,-2568771.2327886634,,,,,,,,,
68,32,luxury,-851919.4744617977,,,,,,,,,
68,33,luxury,-891679.9541593319,,,,,,,,,
68,34,luxury,-927607.8817925256,,,,,,,,,
68,35,luxury,-1534545.9553649428,,,,,,,,,
68,36,luxury,-2407507.2406302956,,,,,,,,,
68,37,luxury,-1448826.348885984,,,,,,,,,
68,38,luxury,-2404973.1340044285,,,,,,,,,
68,39,luxury,-1370921.5568438442,,,,,,,,,
68,40,luxury,-1868148.8139021436,,,,,,,,,
68,41,luxury,-1378378.9417461217,,,,,,,,,
68,42,luxury,-2142438.1299845157,,,,,,,,,
68,43,luxury,-1509102.8508328032,,,,,,,,,
68,44,luxury,-655448.8107511632,,,,,,,,,
68,45,luxury,-2731521.2572935433,,,,,,,,,
68,46,luxury,-611853.4681966422,,,,,,,,,
68,47,luxury,-1630173.6061861592,,,,,,,,,
68,48,luxury,-892780.7924915468,,,,,,,,,
68,49,luxury,-1653420.2902414391,,,,,,,,,
68,50,luxury,-1735107.6942824223,,,,,,,,,
68,51,luxury,-803207.7044223988,,,,,,,,,
69,2,necessity,-2672078.8091120287,,,,,,,,,
69,3,necessity,-1628235.2042909632,,,,,,,,,
69,4,necessity,-2052076.928370357,,,,,,,,,
69,5,necessity,-3251684.4266378633,,,,,,,,,
69,6,necessity,-2513530.3433803036,,,,,,,,,
69,7,necessity,-2531202.043823141,,,,,,,,,
69,8,necessity,-2564765.6649194574,,,,,,,,,
69,9,necessity,-1605548.4690307248,,,,,,,,,
69,10,necessity,-2723607.7201912757,,,,,,,,,
69,11,necessity,-2535200.0504547204,,,,,,,,,
69,12,necessity,-1587850.5756606157,,,,,,,,,
69,13,necessity,-1651115.1388065564,,,,,,,,,
69,14,necessity,-2900132.329001141,,,,,,,,,
69,15,necessity,-2490085.9601390543,,,,,,,,,
69,16,necessity,-1647974.5157347606,,,,,,,,,
69,17,necessity,-1947231.2689229595,,,,,,,,,
69,18,necessity,-2048408.697851316,,,,,,,,,
69,19,necessity,-1829964.1047756847,,,,,,,,,
69,20,necessity,-3080091.6759013557,,,,,,,,,
69,21,necessity,-2545819.1718588374,,,,,,,,,
69,22,necessity,-2518242.7207720224,,,,,,,,,
69,23,necessity,-1372078.3449320227,,,,,,,,,
69,24,necessity,-1175530.1865281698,,,,,,,,,
69,25,necessity,-1505225.8795686262,,,,,,,,,
69,26,necessity,-1662602.5079018916,,,,,,,,,
69,27,necessity,-1742049.232226309,,,,,,,,,
69,28,necessity,-2471282.148810977,,,,,,,,,
69,29,necessity,-2904601.4316861858,,,,,,,,,
69,30,necessity,-1603428.3719318332,,,,,,,,,
69,31,necessity,-2568771.2327886634,,,,,,,,,
69,32,luxury,-851919.4744617977,,,,,,,,,
69,33,luxury,-891679.9541593319,,,,,,,,,
69,34,luxury,-927607.8817925256,,,,,,,,,
69,35,luxury,-1534545.9553649428,,,,,,,,,
69,36,luxury,-2407507.2406302956,,,,,,,,,
69,37,luxury,-1448826.348885984,,,,,,,,,
69,38,luxury,-2404973.1340044285,,,,,,,,,
69,39,luxury,-1370921.5568438442,,,,,,,,,
69,40,luxury,-1868148.8139021436,,,,,,,,,
69,41,luxury,-1378378.9417461217,,,,,,,,,
69,42,luxury,-2142438.1299845157,,,,,,,,,
69,43,luxury,-1509102.8508328032,,,,,,,,,
69,44,luxury,-655448.8107511632,,,,,,,,,
69,45,luxury,-2731521.2572935433,,,,,,,,,
69,46,luxury,-611853.4681966422,,,,,,,,,
69,47,luxury,-1630173.6061861592,,,,,,,,,
69,48,luxury,-892780.7924915468,,,,,,,,,
69,49,luxury,-1653420.2902414391,,,,,,,,,
69,50,luxury,-1735107.6942824223,,,,,,,,,
69,51,luxury,-803207.7044223988,,,,,,,,,
70,2,necessity,-2672078.8091120287,,,,,,,,,
70,3,necessity,-1628235.2042909632,,,,,,,,,
70,4,necessity,-2052076.928370357,,,,,,,,,
70,5,necessity,-3251684.4266378633,,,,,,,,,
70,6,necessity,-2513530.3433803036,,,,,,,,,
70,7,necessity,-2531202.043823141,,,,,,,,,
70,8,necessity,-2564765.6649194574,,,,,,,,,
70,9,necessity,-1605548.4690307248,,,,,,,,,
70,10,necessity,-2723607.7201912757,,,,,,,,,
70,11,necessity,-2535200.0504547204,,,,,,,,,
70,12,necessity,-1587850.5756606157,,,,,,,,,
70,13,necessity,-1651115.1388065564,,,,,,,,,
70,14,necessity,-2900132.329001141,,,,,,,,,
70,15,necessity,-2490085.9601390543,,,,,,,,,
70,16,necessity,-1647974.5157347606,,,,,,,,,
70,17,necessity,-1947231.2689229595,,,,,,,,,
70,18,necessity,-2048408.697851316,,,,,,,,,
70,19,necessity,-1829964.1047756847,,,,,,,,,
70,20,necessity,-3080091.6759013557,,,,,,,,,
70,21,necessity,-2545819.1718588374,,,,,,,,,
70,22,necessity,-2518242.7207720224,,,,,,,,,
70,23,necessity,-1372078.3449320227,,,,,,,,,
70,24,necessity,-1175530.1865281698,,,,,,,,,
70,25,necessity,-1505225.8795686262,,,,,,,,,
70,26,necessity,-1662602.5079018916,,,,,,,,,
70,27,necessity,-1742049.232226309,,,,,,,,,
70,28,necessity,-2471282.148810977,,,,,,,,,
70,29,necessity,-2904601.4316861858,,,,,,,,,
70,30,necessity,-1603428.3719318332,,,,,,,,,
70,31,necessity,-2568771.2327886634,,,,,,,,,
70,32,luxury,-851919.4744617977,,,,,,,,,
70,33,luxury,-891679.9541593319,,,,,,,,,
70,34,luxury,-927607.8817925256,,,,,,,,,
70,35,luxury,-1534545.9553649428,,,,,,,,,
70,36,luxury,-2407507.2406302956,,,,,,,,,
70,37,luxury,-1448826.348885984,,,,,,,,,
70,38,luxury,-2404973.1340044285,,,,,,,,,
70,39,luxury,-1370921.5568438442,,,,,,,,,
70,40,luxury,-1868148.8139021436,,,,,,,,,
70,41,luxury,-1378378.9417461217,,,,,,,,,
70,42,luxury,-2142438.1299845157,,,,,,,,,
70,43,luxury,-1509102.8508328032,,,,,,,,,
70,44,luxury,-655448.8107511632,,,,,,,,,
70,45,luxury,-2731521.2572935433,,,,,,,,,
70,46,luxury,-611853.4681966422,,,,,,,,,
70,47,luxury,-1630173.6061861592,,,,,,,,,
70,48,luxury,-892780.7924915468,,,,,,,,,
70,49,luxury,-1653420.2902414391,,,,,,,,,
70,50,luxury,-1735107.6942824223,,,,,,,,,
70,51,luxury,-803207.7044223988,,,,,,,,,
71,2,necessity,-2672078.8091120287,,,,,,,,,
71,3,necessity,-1628235.2042909632,,,,,,,,,
71,4,necessity,-2052076.928370357,,,,,,,,,
71,5,necessity,-3251684.4266378633,,,,,,,,,
71,6,necessity,-2513530.3433803036,,,,,,,,,
71,7,necessity,-2531202.043823141,,,,,,,,,
71,8,necessity,-2564765.6649194574,,,,,,,,,
71,9,necessity,-1605548.4690307248,,,,,,,,,
71,10,necessity,-2723607.7201912757,,,,,,,,,
71,11,necessity,-2535200.0504547204,,,,,,,,,
71,12,necessity,-1587850.5756606157,,,,,,,,,
71,13,necessity,-1651115.1388065564,,,,,,,,,
71,14,necessity,-2900132.329001141,,,,,,,,,
71,15,necessity,-2490085.9601390543,,,,,,,,,
71,16,necessity,-1647974.5157347606,,,,,,,,,
71,17,necessity,-1947231.2689229595,,,,,,,,,
71,18,necessity,-2048408.697851316,,,,,,,,,
71,19,necessity,-1829964.1047756847,,,,,,,,,
71,20,necessity,-3080091.6759013557,,,,,,,,,
71,21,necessity,-2545819.1718588374,,,,,,,,,
71,22,necessity,-2518242.7207720224,,,,,,,,,
71,23,necessity,-1372078.3449320227,,,,,,,,,
71,24,necessity,-1175530.1865281698,,,,,,,,,
71,25,necessity,-1505225.8795686262,,,,,,,,,
71,26,necessity,-1662602.5079018916,,,,,,,,,
71,27,necessity,-1742049.232226309,,,,,,,,,
71,28,necessity,-2471282.148810977,,,,,,,,,
71,29,necessity,-2904601.4316861858,,,,,,,,,
71,30,necessity,-1603428.3719318332,,,,,,,,,
71,31,necessity,-2568771.2327886634,,,,,,,,,
71,32,luxury,-851919.4744617977,,,,,,,,,
71,33,luxury,-891679.9541593319,,,,,,,,,
71,34,luxury,-927607.8817925256,,,,,,,,,
71,35,luxury,-1534545.9553649428,,,,,,,,,
71,36,luxury,-2407507.2406302956,,,,,,,,,
71,37,luxury,-1448826.348885984,,,,,,,,,
71,38,luxury,-2404973.1340044285,,,,,,,,,
71,39,luxury,-1370921.5568438442,,,,,,,,,
71,40,luxury,-1868148.8139021436,,,,,,,,,
71,41,luxury,-1378378.9417461217,,,,,,,,,
71,42,luxury,-2142438.1299845157,,,,,,,,,
71,43,luxury,-1509102.8508328032,,,,,,,,,
71,44,luxury,-655448.8107511632,,,,,,,,,
71,45,luxury,-2731521.2572935433,,,,,,,,,
71,46,luxury,-611853.4681966422,,,,,,,,,
71,47,luxury,-1630173.6061861592,,,,,,,,,
71,48,luxury,-892780.7924915468,,,,,,,,,
71,49,luxury,-1653420.2902414391,,,,,,,,,
71,50,luxury,-1735107.6942824223,,,,,,,,,
71,51,luxury,-803207.7044223988,,,,,,,,,
72,2,necessity,-2672078.8091120287,,,,,,,,,
72,3,necessity,-1628235.2042909632,,,,,,,,,
72,4,necessity,-2052076.928370357,,,,,,,,,
72,5,necessity,-3251684.4266378633,,,,,,,,,
72,6,necessity,-2513530.3433803036,,,,,,,,,
72,7,necessity,-2531202.043823141,,,,,,,,,
72,8,necessity,-2564765.6649194574,,,,,,,,,
72,9,necessity,-1605548.4690307248,,,,,,,,,
72,10,necessity,-2723607.7201912757,,,,,,,,,
72,11,necessity,-2535200.0504547204,,,,,,,,,
72,12,necessity,-1587850.5756606157,,,,,,,,,
72,13,necessity,-1651115.1388065564,,,,,,,,,
72,14,necessity,-2900132.329001141,,,,,,,,,
72,15,necessity,-2490085.9601390543,,,,,,,,,
72,16,necessity,-1647974.5157347606,,,,,,,,,
72,17,necessity,-1947231.2689229595,,,,,,,,,
72,18,necessity,-2048408.697851316,,,,,,,,,
72,19,necessity,-1829964.1047756847,,,,,,,,,
72,20,necessity,-3080091.6759013557,,,,,,,,,
72,21,necessity,-2545819.1718588374,,,,,,,,,
72,22,necessity,-2518242.7207720224,,,,,,,,,
72,23,necessity,-1372078.3449320227,,,,,,,,,
72,24,necessity,-1175530.1865281698,,,,,,,,,
72,25,necessity,-1505225.8795686262,,,,,,,,,
72,26,necessity,-1662602.5079018916,,,,,,,,,
72,27,necessity,-1742049.232226309,,,,,,,,,
72,28,necessity,-2471282.148810977,,,,,,,,,
72,29,necessity,-2904601.4316861858,,,,,,,,,
72,30,necessity,-1603428.3719318332,,,,,,,,,
72,31,necessity,-2568771.2327886634,,,,,,,,,
72,32,luxury,-851919.4744617977,,,,,,,,,
72,33,luxury,-891679.9541593319,,,,,,,,,
72,34,luxury,-927607.8817925256,,,,,,,,,
72,35,luxury,-1534545.9553649428,,,,,,,,,
72,36,luxury,-2407507.2406302956,,,,,,,,,
72,37,luxury,-1448826.348885984,,,,,,,,,
72,38,luxury,-2404973.1340044285,,,,,,,,,
72,39,luxury,-1370921.5568438442,,,,,,,,,
72,40,luxury,-1868148.8139021436,,,,,,,,,
72,41,luxury,-1378378.9417461217,,,,,,,,,
72,42,luxury,-2142438.1299845157,,,,,,,,,
72,43,luxury,-1509102.8508328032,,,,,,,,,
72,44,luxury,-655448.8107511632,,,,,,,,,
72,45,luxury,-2731521.2572935433,,,,,,,,,
72,46,luxury,-611853.4681966422,,,,,,,,,
72,47,luxury,-1630173.6061861592,,,,,,,,,
72,48,luxury,-892780.7924915468,,,,,,,,,
72,49,luxury,-1653420.2902414391,,,,,,,,,
72,50,luxury,-1735107.6942824223,,,,,,,,,
72,51,luxury,-803207.7044223988,,,,,,,,,
73,2,necessity,-2672078.8091120287,,,,,,,,,
73,3,necessity,-1628235.2042909632,,,,,,,,,
73,4,necessity,-2052076.928370357,,,,,,,,,
73,5,necessity,-3251684.4266378633,,,,,,,,,
73,6,necessity,-2513530.3433803036,,,,,,,,,
73,7,necessity,-2531202.043823141,,,,,,,,,
73,8,necessity,-2564765.6649194574,,,,,,,,,
73,9,necessity,-1605548.4690307248,,,,,,,,,
73,10,necessity,-2723607.7201912757,,,,,,,,,
73,11,necessity,-2535200.0504547204,,,,,,,,,
73,12,necessity,-1587850.5756606157,,,,,,,,,
73,13,necessity,-1651115.1388065564,,,,,,,,,
73,14,necessity,-2900132.329001141,,,,,,,,,
73,15,necessity,-2490085.9601390543,,,,,,,,,
73,16,necessity,-1647974.5157347606,,,,,,,,,
73,17,necessity,-1947231.2689229595,,,,,,,,,
73,18,necessity,-2048408.697851316,,,,,,,,,
73,19,necessity,-1829964.1047756847,,,,,,,,,
73,20,necessity,-3080091.6759013557,,,,,,,,,
73,21,necessity,-2545819.1718588374,,,,,,,,,
73,22,necessity,-2518242.7207720224,,,,,,,,,
73,23,necessity,-1372078.3449320227,,,,,,,,,
73,24,necessity,-1175530.1865281698,,,,,,,,,
73,25,necessity,-1505225.8795686262,,,,,,,,,
73,26,necessity,-1662602.5079018916,,,,,,,,,
73,27,necessity,-1742049.232226309,,,,,,,,,
73,28,necessity,-2471282.148810977,,,,,,,,,
73,29,necessity,-2904601.4316861858,,,,,,,,,
73,30,necessity,-1603428.3719318332,,,,,,,,,
73,31,necessity,-2568771.2327886634,,,,,,,,,
73,32,luxury,-851919.4744617977,,,,,,,,,
73,33,luxury,-891679.9541593319,,,,,,,,,
73,34,luxury,-927607.8817925256,,,,,,,,,
73,35,luxury,-1534545.9553649428,,,,,,,,,
73,36,luxury,-2407507.2406302956,,,,,,,,,
73,37,luxury,-1448826.348885984,,,,,,,,,
73,38,luxury,-2404973.1340044285,,,,,,,,,
73,39,luxury,-1370921.5568438442,,,,,,,,,
73,40,luxury,-1868148.8139021436,,,,,,,,,
73,41,luxury,-1378378.9417461217,,,,,,,,,
73,42,luxury,-2142438.1299845157,,,,,,,,,
73,43,luxury,-1509102.8508328032,,,,,,,,,
73,44,luxury,-655448.8107511632,,,,,,,,,
73,45,luxury,-2731521.2572935433,,,,,,,,,
73,46,luxury,-611853.4681966422,,,,,,,,,
73,47,luxury,-1630173.6061861592,,,,,,,,,
73,48,luxury,-892780.7924915468,,,,,,,,,
73,49,luxury,-1653420.2902414391,,,,,,,,,
73,50,luxury,-1735107.6942824223,,,,,,,,,
73,51,luxury,-803207.7044223988,,,,,,,,,
74,2,necessity,-2672078.8091120287,,,,,,,,,
74,3,necessity,-1628235.2042909632,,,,,,,,,
74,4,necessity,-2052076.928370357,,,,,,,,,
74,5,necessity,-3251684.4266378633,,,,,,,,,
74,6,necessity,-2513530.3433803036,,,,,,,,,
74,7,necessity,-2531202.043823141,,,,,,,,,
74,8,necessity,-2564765.6649194574,,,,,,,,,
74,9,necessity,-1605548.4690307248,,,,,,,,,
74,10,necessity,-2723607.7201912757,,,,,,,,,
74,11,necessity,-2535200.0504547204,,,,,,,,,
74,12,necessity,-1587850.5756606157,,,,,,,,,
74,13,necessity,-1651115.1388065564,,,,,,,,,
74,14,necessity,-2900132.329001141,,,,,,,,,
74,15,necessity,-2490085.9601390543,,,,,,,,,
74,16,necessity,-1647974.5157347606,,,,,,,,,
74,17,necessity,-1947231.2689229595,,,,,,,,,
74,18,necessity,-2048408.697851316,,,,,,,,,
74,19,necessity,-1829964.1047756847,,,,,,,,,
74,20,necessity,-3080091.6759013557,,,,,,,,,
74,21,necessity,-2545819.1718588374,,,,,,,,,
74,22,necessity,-2518242.7207720224,,,,,,,,,
74,23,necessity,-1372078.3449320227,,,,,,,,,
74,24,necessity,-1175530.1865281698,,,,,,,,,
74,25,necessity,-1505225.8795686262,,,,,,,,,
74,26,necessity,-1662602.5079018916,,,,,,,,,
74,27,necessity,-1742049.232226309,,,,,,,,,
74,28,necessity,-2471282.148810977,,,,,,,,,
74,29,necessity,-2904601.4316861858,,,,,,,,,
74,30,necessity,-1603428.3719318332,,,,,,,,,
74,31,necessity,-2568771.2327886634,,,,,,,,,
74,32,luxury,-851919.4744617977,,,,,,,,,
74,33,luxury,-891679.9541593319,,,,,,,,,
74,34,luxury,-927607.8817925256,,,,,,,,,
74,35,luxury,-1534545.9553649428,,,,,,,,,
74,36,luxury,-2407507.2406302956,,,,,,,,,
74,37,luxury,-1448826.348885984,,,,,,,,,
74,38,luxury,-2404973.1340044285,,,,,,,,,
74,39,luxury,-1370921.5568438442,,,,,,,,,
74,40,luxury,-1868148.8139021436,,,,,,,,,
74,41,luxury,-1378378.9417461217,,,,,,,,,
74,42,luxury,-2142438.1299845157,,,,,,,,,
74,43,luxury,-1509102.8508328032,,,,,,,,,
74,44,luxury,-655448.8107511632,,,,,,,,,
74,45,luxury,-2731521.2572935433,,,,,,,,,
74,46,luxury,-611853.4681966422,,,,,,,,,
74,47,luxury,-1630173.6061861592,,,,,,,,,
74,48,luxury,-892780.7924915468,,,,,,,,,
74,49,luxury,-1653420.2902414391,,,,,,,,,
74,50,luxury,-1735107.6942824223,,,,,,,,,
74,51,luxury,-803207.7044223988,,,,,,,,,
75,2,necessity,-2672078.8091120287,,,,,,,,,
75,3,necessity,-1628235.2042909632,,,,,,,,,
75,4,necessity,-2052076.928370357,,,,,,,,,
75,5,necessity,-3251684.4266378633,,,,,,,,,
75,6,necessity,-2513530.3433803036,,,,,,,,,
75,7,necessity,-2531202.043823141,,,,,,,,,
75,8,necessity,-2564765.6649194574,,,,,,,,,
75,9,necessity,-1605548.4690307248,,,,,,,,,
75,10,necessity,-2723607.7201912757,,,,,,,,,
75,11,necessity,-2535200.0504547204,,,,,,,,,
75,12,necessity,-1587850.5756606157,,,,,,,,,
75,13,necessity,-1651115.1388065564,,,,,,,,,
75,14,necessity,-2900132.329001141,,,,,,,,,
75,15,necessity,-2490085.9601390543,,,,,,,,,
75,16,necessity,-1647974.5157347606,,,,,,,,,
75,17,necessity,-1947231.2689229595,,,,,,,,,
75,18,necessity,-2048408.697851316,,,,,,,,,
75,19,necessity,-1829964.1047756847,,,,,,,,,
75,20,necessity,-3080091.6759013557,,,,,,,,,
75,21,necessity,-2545819.1718588374,,,,,,,,,
75,22,necessity,-2518242.7207720224,,,,,,,,,
75,23,necessity,-1372078.3449320227,,,,,,,,,
75,24,necessity,-1175530.1865281698,,,,,,,,,
75,25,necessity,-1505225.8795686262,,,,,,,,,
75,26,necessity,-1662602.5079018916,,,,,,,,,
75,27,necessity,-1742049.232226309,,,,,,,,,
75,28,necessity,-2471282.148810977,,,,,,,,,
75,29,necessity,-2904601.4316861858,,,,,,,,,
75,30,necessity,-1603428.3719318332,,,,,,,,,
75,31,necessity,-2568771.2327886634,,,,,,,,,
75,32,luxury,-851919.4744617977,,,,,,,,,
75,33,luxury,-891679.9541593319,,,,,,,,,
75,34,luxury,-927607.8817925256,,,,,,,,,
75,35,luxury,-1534545.9553649428,,,,,,,,,
75,36,luxury,-2407507.2406302956,,,,,,,,,
75,37,luxury,-1448826.348885984,,,,,,,,,
75,38,luxury,-2404973.1340044285,,,,,,,,,
75,39,luxury,-1370921.5568438442,,,,,,,,,
75,40,luxury,-1868148.8139021436,,,,,,,,,
75,41,luxury,-1378378.9417461217,,,,,,,,,
75,42,luxury,-2142438.1299845157,,,,,,,,,
75,43,luxury,-1509102.8508328032,,,,,,,,,
75,44,luxury,-655448.8107511632,,,,,,,,,
75,45,luxury,-2731521.2572935433,,,,,,,,,
75,46,luxury,-611853.4681966422,,,,,,,,,
75,47,luxury,-1630173.6061861592,,,,,,,,,
75,48,luxury,-892780.7924915468,,,,,,,,,
75,49,luxury,-1653420.2902414391,,,,,,,,,
75,50,luxury,-1735107.6942824223,,,,,,,,,
75,51,luxury,-803207.7044223988,,,,,,,,,
76,2,necessity,-2672078.8091120287,,,,,,,,,
76,3,necessity,-1628235.2042909632,,,,,,,,,
76,4,necessity,-2052076.928370357,,,,,,,,,
76,5,necessity,-3251684.4266378633,,,,,,,,,
76,6,necessity,-2513530.3433803036,,,,,,,,,
76,7,necessity,-2531202.043823141,,,,,,,,,
76,8,necessity,-2564765.6649194574,,,,,,,,,
76,9,necessity,-1605548.4690307248,,,,,,,,,
76,10,necessity,-2723607.7201912757,,,,,,,,,
76,11,necessity,-2535200.0504547204,,,,,,,,,
76,12,necessity,-1587850.5756606157,,,,,,,,,
76,13,necessity,-1651115.1388065564,,,,,,,,,
76,14,necessity,-2900132.329001141,,,,,,,,,
76,15,necessity,-2490085.9601390543,,,,,,,,,
76,16,necessity,-1647974.5157347606,,,,,,,,,
76,17,necessity,-1947231.2689229595,,,,,,,,,
76,18,necessity,-2048408.697851316,,,,,,,,,
76,19,necessity,-1829964.1047756847,,,,,,,,,
76,20,necessity,-3080091.6759013557,,,,,,,,,
76,21,necessity,-2545819.1718588374,,,,,,,,,
76,22,necessity,-2518242.7207720224,,,,,,,,,
76,23,necessity,-1372078.3449320227,,,,,,,,,
76,24,necessity,-1175530.1865281698,,,,,,,,,
76,25,necessity,-1505225.8795686262,,,,,,,,,
76,26,necessity,-1662602.5079018916,,,,,,,,,
76,27,necessity,-1742049.232226309,,,,,,,,,
76,28,necessity,-2471282.148810977,,,,,,,,,
76,29,necessity,-2904601.4316861858,,,,,,,,,
76,30,necessity,-1603428.3719318332,,,,,,,,,
76,31,necessity,-2568771.2327886634,,,,,,,,,
76,32,luxury,-851919.4744617977,,,,,,,,,
76,33,luxury,-891679.9541593319,,,,,,,,,
76,34,luxury,-927607.8817925256,,,,,,,,,
76,35,luxury,-1534545.9553649428,,,,,,,,,
76,36,luxury,-2407507.2406302956,,,,,,,,,
76,37,luxury,-1448826.348885984,,,,,,,,,
76,38,luxury,-2404973.1340044285,,,,,,,,,
76,39,luxury,-1370921.5568438442,,,,,,,,,
76,40,luxury,-1868148.8139021436,,,,,,,,,
76,41,luxury,-1378378.9417461217,,,,,,,,,
76,42,luxury,-2142438.1299845157,,,,,,,,,
76,43,luxury,-1509102.8508328032,,,,,,,,,
76,44,luxury,-655448.8107511632,,,,,,,,,
76,45,luxury,-2731521.2572935433,,,,,,,,,
76,46,luxury,-611853.4681966422,,,,,,,,,
76,47,luxury,-1630173.6061861592,,,,,,,,,
76,48,luxury,-892780.7924915468,,,,,,,,,
76,49,luxury,-1653420.2902414391,,,,,,,,,
76,50,luxury,-1735107.6942824223,,,,,,,,,
76,51,luxury,-803207.7044223988,,,,,,,,,
77,2,necessity,-2672078.8091120287,,,,,,,,,
77,3,necessity,-1628235.2042909632,,,,,,,,,
77,4,necessity,-2052076.928370357,,,,,,,,,
77,5,necessity,-3251684.4266378633,,,,,,,,,
77,6,necessity,-2513530.3433803036,,,,,,,,,
77,7,necessity,-2531202.043823141,,,,,,,,,
77,8,necessity,-2564765.6649194574,,,,,,,,,
77,9,necessity,-1605548.4690307248,,,,,,,,,
77,10,necessity,-2723607.7201912757,,,,,,,,,
77,11,necessity,-2535200.0504547204,,,,,,,,,
77,12,necessity,-1587850.5756606157,,,,,,,,,
77,13,necessity,-1651115.1388065564,,,,,,,,,
77,14,necessity,-2900132.329001141,,,,,,,,,
77,15,necessity,-2490085.9601390543,,,,,,,,,
77,16,necessity,-1647974.5157347606,,,,,,,,,
77,17,necessity,-1947231.2689229595,,,,,,,,,
77,18,necessity,-2048408.697851316,,,,,,,,,
77,19,necessity,-1829964.1047756847,,,,,,,,,
77,20,necessity,-3080091.6759013557,,,,,,,,,
77,21,necessity,-2545819.1718588374,,,,,,,,,
77,22,necessity,-2518242.7207720224,,,,,,,,,
77,23,necessity,-1372078.3449320227,,,,,,,,,
77,24,necessity,-1175530.1865281698,,,,,,,,,
77,25,necessity,-1505225.8795686262,,,,,,,,,
77,26,necessity,-1662602.5079018916,,,,,,,,,
77,27,necessity,-1742049.232226309,,,,,,,,,
77,28,necessity,-2471282.148810977,,,,,,,,,
77,29,necessity,-2904601.4316861858,,,,,,,,,
77,30,necessity,-1603428.3719318332,,,,,,,,,
77,31,necessity,-2568771.2327886634,,,,,,,,,
77,32,luxury,-851919.4744617977,,,,,,,,,
77,33,luxury,-891679.9541593319,,,,,,,,,
77,34,luxury,-927607.8817925256,,,,,,,,,
77,35,luxury,-1534545.9553649428,,,,,,,,,
77,36,luxury,-2407507.2406302956,,,,,,,,,
77,37,luxury,-1448826.348885984,,,,,,,,,
77,38,luxury,-2404973.1340044285,,,,,,,,,
77,39,luxury,-1370921.5568438442,,,,,,,,,
77,40,luxury,-1868148.8139021436,,,,,,,,,
77,41,luxury,-1378378.9417461217,,,,,,,,,
77,42,luxury,-2142438.1299845157,,,,,,,,,
77,43,luxury,-1509102.8508328032,,,,,,,,,
77,44,luxury,-655448.8107511632,,,,,,,,,
77,45,luxury,-2731521.2572935433,,,,,,,,,
77,46,luxury,-611853.4681966422,,,,,,,,,
77,47,luxury,-1630173.6061861592,,,,,,,,,
77,48,luxury,-892780.7924915468,,,,,,,,,
77,49,luxury,-1653420.2902414391,,,,,,,,,
77,50,luxury,-1735107.6942824223,,,,,,,,,
77,51,luxury,-803207.7044223988,,,,,,,,,
78,2,necessity,-2672078.8091120287,,,,,,,,,
78,3,necessity,-1628235.2042909632,,,,,,,,,
78,4,necessity,-2052076.928370357,,,,,,,,,
78,5,necessity,-3251684.4266378633,,,,,,,,,
78,6,necessity,-2513530.3433803036,,,,,,,,,
78,7,necessity,-2531202.043823141,,,,,,,,,
78,8,necessity,-2564765.6649194574,,,,,,,,,
78,9,necessity,-1605548.4690307248,,,,,,,,,
78,10,necessity,-2723607.7201912757,,,,,,,,,
78,11,necessity,-2535200.0504547204,,,,,,,,,
78,12,necessity,-1587850.5756606157,,,,,,,,,
78,13,necessity,-1651115.1388065564,,,,,,,,,
78,14,necessity,-2900132.329001141,,,,,,,,,
78,15,necessity,-2490085.9601390543,,,,,,,,,
78,16,necessity,-1647974.5157347606,,,,,,,,,
78,17,necessity,-1947231.2689229595,,,,,,,,,
78,18,necessity,-2048408.697851316,,,,,,,,,
78,19,necessity,-1829964.1047756847,,,,,,,,,
78,20,necessity,-3080091.6759013557,,,,,,,,,
78,21,necessity,-2545819.1718588374,,,,,,,,,
78,22,necessity,-2518242.7207720224,,,,,,,,,
78,23,necessity,-1372078.3449320227,,,,,,,,,
78,24,necessity,-1175530.1865281698,,,,,,,,,
78,25,necessity,-1505225.8795686262,,,,,,,,,
78,26,necessity,-1662602.5079018916,,,,,,,,,
78,27,necessity,-1742049.232226309,,,,,,,,,
78,28,necessity,-2471282.148810977,,,,,,,,,
78,29,necessity,-2904601.4316861858,,,,,,,,,
78,30,necessity,-1603428.3719318332,,,,,,,,,
78,31,necessity,-2568771.2327886634,,,,,,,,,
78,32,luxury,-851919.4744617977,,,,,,,,,
78,33,luxury,-891679.9541593319,,,,,,,,,
78,34,luxury,-927607.8817925256,,,,,,,,,
78,35,luxury,-1534545.9553649428,,,,,,,,,
78,36,luxury,-2407507.2406302956,,,,,,,,,
78,37,luxury,-1448826.348885984,,,,,,,,,
78,38,luxury,-2404973.1340044285,,,,,,,,,
78,39,luxury,-1370921.5568438442,,,,,,,,,
78,40,luxury,-1868148.8139021436,,,,,,,,,
