Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCapacity,Revenue,Costs,Markup,ProducedUnits,UnmetDemand,Capital,IncomeBracket,NumPeople,SpendRatio,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
16,39,necessity,-2500632.4981480334,0.0,17.77037432210123,3878.397765902621,1.0,51.0,86110.0,,,11282.0,193919.88829513104,2694552.3864431647,5.875,11454.0,41414.0,-19897455.844556607,,,,,,,,,,,,0,
16,40,necessity,-1511380.9594260182,0.0,20.735250367708186,8266.642310280562,1.0,41.0,16708.0,,,16524.0,330665.6924112225,1842046.6518372407,6.125,16648.0,44403.0,-9957702.599391459,,,,,,,,,,,,0,
16,41,necessity,-2217398.0407442795,0.0,24.781054012545955,4493.830415804938,1.0,61.0,43106.0,,,11178.0,269629.82494829624,2487027.865692576,6.1499999999999995,11357.0,31205.0,-18306157.588381488,,,,,,,,,,,,0,
16,42,necessity,-2515877.298499646,0.0,12.679236391588125,3242.3129003616064,1.0,52.0,120692.0,,,13428.0,165357.9579184419,2681235.256418088,6.1,13617.0,225347.0,-19736696.46365757,,,,,,,,,,,,0,
16,43,necessity,-198414.86577167013,0.0,20.780733443606866,14948.605968339272,1.0,21.0,113933.0,,,14766.0,298972.11936678545,497386.9851384556,6.099999999999999,14804.0,58104.0,-4925668.640264467,,,,,,,,,,,,0,
16,44,necessity,-1575697.278522457,0.0,12.1509652088405,6267.737805260021,1.0,29.0,370473.0,,,15175.0,175496.6585472806,1751193.9370697376,5.799999999999999,15286.0,318482.0,-11242613.640717186,,,,,,,,,,,,0,
16,45,necessity,-1678706.1493182608,0.0,17.816846133586438,5531.904239146382,1.0,58.0,98848.0,,,18438.0,315318.5416313438,1994024.6909496046,4.8999999999999995,18563.0,68123.0,-14890989.505143603,,,,,,,,,,,,0,
16,46,necessity,-1652261.252922818,0.0,12.36487811968762,4964.690247662986,1.0,41.0,293811.0,,,16522.0,198587.60990651944,1850848.8628293376,4.7250000000000005,16642.0,264927.0,-11602326.785145119,,,,,,,,,,,,0,
16,47,necessity,-1611361.4636786054,0.0,12.53814235967889,6145.99921799637,1.0,34.0,269059.0,,,16565.0,202817.97419388022,1814179.4378724857,5.375,16700.0,305075.0,-14534449.242467625,,,,,,,,,,,,0,
16,48,necessity,-1254630.9346990373,0.0,17.75369171905791,5569.516751148319,1.0,36.0,69929.0,,,11284.0,194933.08629019116,1449564.0209892285,5.5249999999999995,11372.0,54319.0,-12252932.426763726,,,,,,,,,,,,0,
16,49,necessity,-2166285.6681222073,0.0,20.21888048956877,5136.288218854758,1.0,57.0,35700.0,,,14440.0,287632.14025586646,2453917.808378074,5.724999999999999,14606.0,22047.0,-16377490.30452545,,,,,,,,,,,,0,
16,50,necessity,-1536108.2742641317,0.0,17.023808697501178,12290.542327313065,1.0,28.0,88192.0,,,20317.0,331844.64283745276,1867952.9171015844,5.4750000000000005,20440.0,73814.0,-11698952.86726889,,,,,,,,,,,,0,
16,51,necessity,-2566862.0718107778,0.0,12.921271566913177,3438.3528065400137,1.0,45.0,118430.0,,,12628.0,158164.22910084063,2725026.3009116184,5.325,12797.0,85322.0,-20459091.5420739,,,,,,,,,,,,0,
16,52,necessity,-1987796.8189581924,0.0,15.37668981069751,7564.585065376174,1.0,37.0,110785.0,,,18161.0,272325.06235354225,2260121.8813117347,5.925000000000001,18305.0,26329.0,-16998774.06023969,,,,,,,,,,,,0,
16,53,necessity,-2158597.778798445,0.0,14.204811038685314,3030.415299929193,1.0,53.0,101632.0,,,11390.0,157581.59559631805,2316179.3743947633,6.449999999999999,11559.0,51981.0,-16990105.766445298,,,,,,,,,,,,0,
16,54,necessity,-1655412.3169276225,0.0,19.154228851484966,8295.953221738004,1.0,32.0,51251.0,,,13884.0,257174.54987387813,1912586.8668015008,6.275,14004.0,88191.0,-15304916.42128219,,,,,,,,,,,,0,
16,55,necessity,-2257450.2509615053,0.0,14.406936159069966,2921.2822357066857,1.0,61.0,96196.0,,,12350.0,175276.93414240115,2432727.1851039063,6.375,12549.0,63935.0,-18439872.43495717,,,,,,,,,,,,0,
16,56,necessity,-2145504.632595283,0.0,16.798525212796353,3520.168229833991,1.0,47.0,77340.0,,,9881.0,161927.7385723636,2307432.3711676467,6.2749999999999995,10054.0,24004.0,-16153091.4038396,,,,,,,,,,,,0,
16,57,necessity,-2520228.524937788,0.0,17.779282928323212,3604.7260337666976,1.0,53.0,107184.0,,,10921.0,187445.75375586827,2707674.2786936564,6.25,11118.0,29981.0,-19918272.41688519,,,,,,,,,,,,0,
16,58,necessity,-2718877.8892298588,0.0,12.495111265053634,3248.8562351927535,1.0,40.0,233812.0,,,10369.0,126705.39317251739,2845583.282402376,6.550000000000001,10560.0,228260.0,-20045370.621224407,,,,,,,,,,,,0,
16,59,necessity,-1960593.3601663788,0.0,18.183785050768822,8658.123366450242,1.0,42.0,39690.0,,,20240.0,354983.0580244599,2315576.418190839,5.3,20413.0,57621.0,-16326191.439265212,,,,,,,,,,,,0,
16,60,necessity,-2690449.769886044,0.0,12.289167700706463,2403.2822557392087,1.0,57.0,286468.0,,,11136.0,134583.80632139568,2825033.5762074394,6.425,11333.0,259322.0,-21189987.08785668,,,,,,,,,,,,0,
16,61,necessity,-1362761.8940197984,0.0,14.86401353000977,6438.598267699921,1.0,27.0,102952.0,,,11739.0,167403.55496019794,1530165.4489799964,5.199999999999999,11835.0,84101.0,-9134344.51059901,,,,,,,,,,,,0,
16,62,luxury,-9669783.050216075,0.0,792.7189253872995,24345.399654820638,1.0,46.0,5729.0,,,1217.0,1095542.9844669288,10765326.034683004,9.950000000000001,1411.0,1272.0,-65683318.095226586,,,,,,,,,,,,0,
16,63,luxury,-7309522.697759723,0.0,741.921771307122,20757.708988502847,1.0,66.0,4521.0,,,1733.0,1349251.084252685,8658773.782012409,8.924999999999999,1890.0,6373.0,-59577428.22629639,,,,,,,,,,,,0,
16,64,luxury,-10357429.60269324,0.0,936.1941470207314,19087.085359296103,1.0,82.0,3712.0,,,1459.0,1546053.9141029844,11903483.516796224,9.425000000000002,1692.0,1848.0,-87543086.29266277,,,,,,,,,,,,0,
16,65,luxury,-2331004.4397744257,0.0,1023.3392237144624,46650.13946916427,1.0,42.0,2327.0,,,1948.0,2005955.9971740637,4336960.436948489,7.725,2024.0,2016.0,-36462995.535452224,,,,,,,,,,,,0,
16,66,luxury,-7535197.066848828,0.0,550.0991563975639,13942.73311102062,1.0,67.0,8736.0,,,1556.0,920220.385327361,8455417.452176189,9.800000000000002,1733.0,4198.0,-79691732.18860193,,,,,,,,,,,,0,
16,67,luxury,-2404479.5662499364,0.0,1040.5967272703765,81787.25154686467,1.0,18.0,3149.0,,,1469.0,1553957.7793904287,3958437.345640365,8.899999999999999,1540.0,2040.0,-24826846.22394482,,,,,,,,,,,,0,
16,68,luxury,-5894854.884240898,0.0,1189.8000919725014,35024.56440955458,1.0,48.0,2101.0,,,1246.0,1646154.5272490652,7541009.4114899635,9.125,1415.0,1688.0,-61211688.67977107,,,,,,,,,,,,0,
16,69,luxury,-6694113.327235483,0.0,953.0962563183814,17758.085137509242,1.0,88.0,4152.0,,,1514.0,1544953.4069633042,8239066.734198786,9.675,1680.0,1277.0,-64262427.63583734,,,,,,,,,,,,0,
16,70,luxury,-9056779.917222891,0.0,591.0958077320507,30785.60227107317,1.0,41.0,3119.0,,,1936.0,1231424.0908429269,10288204.008065818,10.200000000000001,2126.0,4664.0,-60629128.50838226,,,,,,,,,,,,0,
16,71,luxury,-3507235.299199731,68.0,1145.7216089004746,26665.98141742785,1.0,68.0,3180.0,,,1620.0,1839952.7178025218,5347188.017002253,8.774999999999999,1738.0,0.0,-48101329.402727805,,,,,,,,,,,,0,
16,72,luxury,-3771306.424067493,0.0,673.1990456353021,30953.960999586816,1.0,27.0,9742.0,,,1130.0,804802.9859892572,4576109.41005675,9.400000000000002,1231.0,4012.0,-18612208.712139465,,,,,,,,,,,,0,
16,73,luxury,-183392.60171880038,0.0,797.4453146048997,92835.43068213055,1.0,13.0,8832.0,,,1415.0,1114025.1681855666,1297417.769904367,9.075000000000001,1451.0,8385.0,-10156204.340181682,,,,,,,,,,,,0,
16,74,luxury,-8951871.973135583,0.0,540.9290612355388,17418.55323027402,1.0,34.0,17046.0,,,864.0,574812.2565990427,9526684.229734626,9.800000000000002,1093.0,6657.0,-61978154.34583642,,,,,,,,,,,,0,
16,75,luxury,-477048.20635271526,0.0,656.9779933179826,59260.38114138986,1.0,17.0,13339.0,,,1442.0,948166.0982622377,1425214.304614953,9.625000000000002,1478.0,13626.0,-16796519.656523537,,,,,,,,,,,,0,
16,76,luxury,-7592883.669678413,0.0,481.79037213368264,12362.510803957954,1.0,38.0,10742.0,,,752.0,457412.89974644425,8050296.569424857,9.75,979.0,20906.0,-53184376.54229093,,,,,,,,,,,,0,
16,77,luxury,-6972305.985696631,0.0,962.9870536670171,44011.94759206007,1.0,31.0,6510.0,,,1193.0,1320358.427761802,8292664.413458433,8.8,1407.0,4150.0,-50590464.48661123,,,,,,,,,,,,0,
16,78,luxury,-6694975.785477902,0.0,975.8175623097461,30709.44810249932,1.0,29.0,7007.0,,,732.0,859864.5468699809,7554840.332347883,8.8,909.0,6270.0,-42173592.9394281,,,,,,,,,,,,0,
16,79,luxury,-7561943.074254954,0.0,648.685386135359,12477.264825154609,1.0,34.0,9929.0,,,455.0,411749.7392301021,7973692.813485056,8.8,660.0,9748.0,-55548429.69267711,,,,,,,,,,,,0,
16,80,luxury,-5387228.584467778,0.0,837.326573596081,20516.231066685796,1.0,49.0,9005.0,,,1067.0,984779.0912009182,6372007.675668696,8.075,1206.0,4623.0,-32245893.839615464,,,,,,,,,,,,0,
16,81,luxury,-7591827.691079825,0.0,604.2261057904255,23808.647155057573,1.0,35.0,12902.0,,,1197.0,809494.0032719575,8401321.694351783,7.85,1399.0,9029.0,-56898372.46717174,,,,,,,,,,,,0,
16,82,luxury,-1198035.54328501,0.0,1292.747737079303,92340.4246281364,1.0,9.0,5718.0,,,699.0,923404.246281364,2121439.789566374,9.65,735.0,4556.0,-13304871.416994685,,,,,,,,,,,,0,
16,83,luxury,-11991944.35575897,0.0,985.1006233619938,13300.028368621313,1.0,38.0,6229.0,,,300.0,492101.04963898857,12484045.405397959,9.525,518.0,7960.0,-84299769.57740189,,,,,,,,,,,,0,
16,84,luxury,-810987.0483032109,0.0,1328.663213323345,160979.39943585012,1.0,9.0,5775.0,,,954.0,1287835.195486801,2098822.243790012,8.95,1002.0,5206.0,-18605309.389651045,,,,,,,,,,,,0,
16,85,luxury,-4296004.189072014,0.0,988.4053250040116,56776.63307317887,1.0,20.0,8467.0,,,996.0,1078756.0283903985,5374760.217462412,8.925000000000002,1111.0,5963.0,-45225276.33852438,,,,,,,,,,,,0,
16,86,luxury,-7126597.692894147,0.0,1546.8547379435356,34827.77857280832,1.0,25.0,2982.0,,,380.0,835866.6857473996,7962464.378641547,9.675,552.0,4051.0,-50658703.73549055,,,,,,,,,,,,0,
17,2,necessity,-2872595.6847673897,0.0,12.963203667767171,2125.836498061867,1.0,91.0,308853.0,,,15289.0,191325.28482556803,3063920.9695929578,5.425,15482.0,242922.0,-26975255.16482386,,,,,,,,,,,,0,
17,3,necessity,-1394579.4028735077,0.0,18.03330356749704,5409.89714679303,1.0,52.0,59240.0,,,16149.0,275904.7544864445,1670484.1573599523,5.3999999999999995,16252.0,84089.0,-15150278.534330837,,,,,,,,,,,,0,
17,4,necessity,-2137642.6385144107,0.0,13.641816553777732,1889.7835989210257,1.0,128.0,93124.0,,,17918.0,240002.51706297026,2377645.155577381,5.525,18078.0,101529.0,-21109834.71936556,,,,,,,,,,,,0,
17,5,necessity,-2998380.359804662,0.0,15.30264449814222,2241.726530249588,1.0,105.0,90561.0,,,15615.0,233139.55914595714,3231519.918950619,5.9,15808.0,31175.0,-28281130.59606543,,,,,,,,,,,,0,
17,6,necessity,-2341155.4031417374,0.0,13.96160424742851,1842.149531560113,1.0,125.0,70312.0,,,17108.0,228426.541913454,2569581.9450551914,4.7,17270.0,98429.0,-23586977.72303433,,,,,,,,,,,,0,
17,7,necessity,-2621172.401376513,0.0,13.536811623452436,1445.2450668997799,1.0,121.0,115182.0,,,13367.0,173429.40802797358,2794601.8094044863,4.45,13558.0,94787.0,-26773094.66067477,,,,,,,,,,,,0,
17,8,necessity,-2789150.4844944878,0.0,12.677051079083467,2381.6718757571866,1.0,83.0,219554.0,,,15800.0,195297.0938120893,2984447.578306577,5.675,16005.0,286060.0,-25303004.91195865,,,,,,,,,,,,0,
17,9,necessity,-2732115.906250817,0.0,12.223160038784728,1535.3819020703197,1.0,128.0,254672.0,,,16325.0,194993.5015629306,2927109.4078137474,4.825,16520.0,241951.0,-28337755.987907346,,,,,,,,,,,,0,
17,10,necessity,-3042972.3798211655,0.0,11.901426995726142,1572.5959826199967,1.0,95.0,294936.0,,,12582.0,147824.02236627968,3190796.402187445,5.5249999999999995,12763.0,240038.0,-28861020.019457314,,,,,,,,,,,,0,
17,11,necessity,-2588289.3444365305,0.0,21.765633894251824,2225.2875604183773,1.0,121.0,99490.0,,,12636.0,267034.50725020526,2855323.8516867356,5.35,12824.0,56505.0,-26252465.7804672,,,,,,,,,,,,0,
17,12,necessity,-1931591.7202986123,0.0,23.32960682441357,5151.825041514952,1.0,70.0,61879.0,,,15705.0,355475.9278645317,2287067.648163144,5.674999999999999,15830.0,74169.0,-19179361.132963568,,,,,,,,,,,,0,
17,13,necessity,-2160153.1394712348,0.0,18.29286618688314,3535.388953289872,1.0,67.0,88384.0,,,13166.0,233335.67091713156,2393488.810388366,4.85,13325.0,64164.0,-18383960.88824735,,,,,,,,,,,,0,
17,14,necessity,-1860233.7992858482,0.0,15.541579346996963,1829.254253831174,1.0,111.0,85454.0,,,13618.0,201217.96792142914,2061451.7672072772,5.4750000000000005,13743.0,86829.0,-21402937.552636515,,,,,,,,,,,,0,
17,15,necessity,-2937142.5992375803,0.0,13.091320441127916,1609.3483739415888,1.0,117.0,235822.0,,,14923.0,186684.41137722429,3123827.0106148045,5.75,15099.0,187903.0,-29193690.287983693,,,,,,,,,,,,0,
17,16,necessity,-2624113.3279324,0.0,12.483036380983997,1308.9462475946,1.0,122.0,262353.0,,,13107.0,158382.4959589466,2782495.823891347,5.050000000000001,13292.0,359424.0,-25960694.91038984,,,,,,,,,,,,0,
17,17,necessity,-2968649.934179587,0.0,16.933832886318122,4680.738975302677,1.0,63.0,88660.0,,,17566.0,290205.816468766,3258855.750648353,4.7250000000000005,17758.0,17574.0,-26689785.217413615,,,,,,,,,,,,0,
17,18,necessity,-2110482.7535263146,0.0,19.879715478854354,2447.5427151011622,1.0,123.0,55186.0,,,15561.0,298600.2112423418,2409082.9647686565,4.775,15700.0,41988.0,-22129657.38923942,,,,,,,,,,,,0,
17,19,necessity,-2243012.0583983203,0.0,13.64433361422,2740.5389622116354,1.0,74.0,82528.0,,,15046.0,200059.34424144938,2443071.4026397695,4.625000000000001,15203.0,83533.0,-19375538.084018946,,,,,,,,,,,,0,
17,20,necessity,-2698045.5370706934,0.0,11.67877943836822,1671.9650772724258,1.0,87.0,261544.0,,,12548.0,143788.99664542862,2841834.533716122,5.449999999999999,12757.0,364607.0,-25003766.563640602,,,,,,,,,,,,0,
17,21,necessity,-3017675.1626200834,0.0,13.234965875018505,4020.7417701572517,1.0,45.0,143981.0,,,13647.0,176912.63788691908,3194587.8005070025,5.625,13837.0,33589.0,-25237644.611178078,,,,,,,,,,,,0,
17,22,necessity,-2494488.654297415,0.0,17.450418979909152,2098.841188550273,1.0,125.0,112510.0,,,15545.0,260256.3073802338,2754744.961677649,4.750000000000001,15735.0,40123.0,-25860827.60153166,,,,,,,,,,,,0,
17,23,necessity,-1991063.7373258416,0.0,16.649612317683346,3126.5347207400646,1.0,66.0,88442.0,,,12882.0,203224.7568481042,2194288.494173946,5.075,13009.0,101580.0,-16402559.778203854,,,,,,,,,,,,0,
17,24,necessity,-1909611.786845288,0.0,18.63700256457878,2137.8610233049076,1.0,125.0,72813.0,,,15132.0,265094.7668898085,2174706.5537350965,4.475,15270.0,41277.0,-19831238.488898575,,,,,,,,,,,,0,
17,25,necessity,-2919196.172491532,0.0,17.460059905927555,3785.5430441186404,1.0,66.0,72761.0,,,14714.0,246060.29786771163,3165256.4703592435,4.6499999999999995,14883.0,74184.0,-25737196.249190502,,,,,,,,,,,,0,
17,26,necessity,-2988505.731868506,0.0,19.53444411924184,6208.440168447344,1.0,52.0,104938.0,,,16682.0,316630.44859081454,3305136.1804593205,4.675,16878.0,73923.0,-26142735.305088468,,,,,,,,,,,,0,
17,27,necessity,-1949499.6855497207,0.0,14.359116231183721,1715.3038203679064,1.0,121.0,58308.0,,,14912.0,205836.45844414877,2155336.1439938694,4.85,15042.0,122108.0,-18569737.97396758,,,,,,,,,,,,0,
17,28,necessity,-2121605.479190046,0.0,21.693232285024145,6736.279864506978,1.0,47.0,49247.0,,,14654.0,309868.873767321,2431474.352957367,5.324999999999999,14811.0,16929.0,-17965140.344279096,,,,,,,,,,,,0,
17,29,necessity,-2682172.2198286275,0.0,19.19538080864138,6949.139014495808,1.0,44.0,135373.0,,,16060.0,298812.9776233197,2980985.1974519473,4.7,16281.0,37204.0,-22517580.135888286,,,,,,,,,,,,0,
17,30,necessity,-2091096.4559946507,0.0,17.109379874292028,3656.030525651113,1.0,73.0,69189.0,,,16304.0,263234.1978468801,2354330.653841531,4.825000000000001,16444.0,70130.0,-17903591.506763913,,,,,,,,,,,,0,
17,31,necessity,-2360227.111399819,0.0,18.207431266425157,5258.122646512317,1.0,46.0,88797.0,,,13579.0,236615.5190930543,2596842.6304928735,5.725,13763.0,60131.0,-19581126.440707147,,,,,,,,,,,,0,
17,32,necessity,-1989466.1476499368,0.0,12.797759436485505,8021.945560525466,1.0,31.0,317220.0,,,20265.0,256702.25793681492,2246168.4055867516,5.799999999999999,20434.0,272409.0,-14208629.039487973,,,,,,,,,,,,0,
17,33,necessity,-1950672.813961796,0.0,16.386026804602018,5765.621293591689,1.0,42.0,88100.0,,,15128.0,236390.47303725925,2187063.286999055,5.525,15306.0,27694.0,-15223580.544979753,,,,,,,,,,,,0,
17,34,necessity,-1398127.0344598386,996.0,21.62772066117035,11227.46738169089,1.0,35.0,58740.0,,,20647.0,404188.82574087207,1802315.8602007106,5.824999999999999,20771.0,0.0,-10950124.606653716,,,,,,,,,,,,0,
17,35,necessity,-1640805.676414346,0.0,18.986578789205655,7487.728022527283,1.0,38.0,94285.0,,,14708.0,277045.9368335095,1917851.6132478556,6.325,14845.0,57868.0,-15184035.398791928,,,,,,,,,,,,0,
17,36,necessity,-2524594.5620694216,0.0,12.965857016197825,6042.690806281408,1.0,37.0,281875.0,,,17077.0,217536.8690261307,2742131.431095552,6.725,17281.0,235672.0,-20164264.977182977,,,,,,,,,,,,0,
17,37,necessity,-2328249.3427283955,0.0,20.037520953228928,6957.044493024201,1.0,50.0,61963.0,,,17762.0,340895.18015818583,2669144.5228865813,6.124999999999999,17958.0,21588.0,-19657759.33882722,,,,,,,,,,,,0,
17,38,necessity,-1651679.4679795692,0.0,16.41072226001438,4699.563741996812,1.0,38.0,116119.0,,,10874.0,173883.858453882,1825563.3264334511,6.8999999999999995,11014.0,73102.0,-11153861.26728798,,,,,,,,,,,,0,
17,39,necessity,-2644667.7654343825,0.0,18.351950209006358,3994.501396638598,1.0,52.0,100691.0,,,11282.0,203719.5712285685,2848387.336662951,6.1,11464.0,74646.0,-22542123.60999099,,,,,,,,,,,,0,
17,40,necessity,-1702569.1886751903,0.0,21.317292483292977,8426.097716497221,1.0,42.0,89391.0,,,16524.0,345470.0063763861,2048039.1950515765,6.325,16661.0,47.0,-11660271.788066648,,,,,,,,,,,,0,
17,41,necessity,-2354289.6763630975,0.0,25.647524432565042,4618.213475649548,1.0,62.0,77673.0,,,11178.0,281711.0220146224,2636000.69837772,6.3999999999999995,11368.0,31738.0,-20660447.264744587,,,,,,,,,,,,0,
17,42,necessity,-2657731.752966509,0.0,13.214978774331286,3322.935260472365,1.0,53.0,78660.0,,,13428.0,172792.63354456297,2830524.386511072,6.3999999999999995,13628.0,107064.0,-22394428.216624077,,,,,,,,,,,,0,
17,43,necessity,-334238.32661241654,0.0,21.878307393093145,14660.312665096939,1.0,20.0,48825.0,,,14766.0,307866.5659670357,642104.8925794523,6.474999999999999,14815.0,99118.0,-5259906.966876884,,,,,,,,,,,,0,
17,44,necessity,-1821375.5197371277,0.0,12.597691870930225,6410.681644664126,1.0,30.0,248362.0,,,15175.0,185909.76769525965,2007285.2874323872,6.049999999999999,15300.0,355173.0,-13063989.160454314,,,,,,,,,,,,0,
17,45,necessity,-1880979.852704283,0.0,18.420807019470725,5705.3841937776015,1.0,59.0,109716.0,,,18438.0,330912.2832391009,2211892.135943384,5.1,18573.0,80275.0,-16771969.357847886,,,,,,,,,,,,0,
17,46,necessity,-1874269.660695611,0.0,13.06681443215897,5023.759505311132,1.0,42.0,258387.0,,,16522.0,205974.1397177564,2080243.8004133673,5.050000000000001,16658.0,277153.0,-13476596.44584073,,,,,,,,,,,,0,
17,47,necessity,-1820124.384246305,0.0,13.07900340264543,6162.128200889242,1.0,35.0,212154.0,,,16565.0,209512.35883023424,2029636.7430765394,5.65,16710.0,252349.0,-16354573.62671393,,,,,,,,,,,,0,
17,48,necessity,-1471387.2800644008,0.0,18.569953407290456,5615.098164255372,1.0,37.0,68406.0,,,11284.0,202143.5339131934,1673530.8139775943,5.824999999999999,11386.0,58543.0,-13724319.706828127,,,,,,,,,,,,0,
17,49,necessity,-2299857.2158743953,0.0,20.820185485541078,5184.90133536889,1.0,58.0,51307.0,,,14440.0,295539.3761160267,2595396.591990422,5.924999999999999,14617.0,21083.0,-18677347.520399846,,,,,,,,,,,,0,
17,50,necessity,-1755947.6903233589,0.0,17.812556590821696,12435.89225352461,1.0,29.0,71324.0,,,20317.0,348204.98309868906,2104152.673422048,5.775,20454.0,67738.0,-13454900.557592249,,,,,,,,,,,,0,
17,51,necessity,-2334092.214931179,0.0,13.534138202497992,3671.6511005804177,1.0,46.0,83197.0,,,12628.0,165224.2995261188,2499316.5144572975,5.625,12787.0,105643.0,-22793183.75700508,,,,,,,,,,,,0,
17,52,necessity,-2121810.224500601,0.0,15.765270419632104,7611.461456295268,1.0,38.0,89739.0,,,18161.0,281624.0738829249,2403434.298383526,6.1000000000000005,18315.0,92470.0,-19120584.28474029,,,,,,,,,,,,0,
17,53,necessity,-2281423.448505288,0.0,14.538481096641009,3101.2050665778825,1.0,54.0,107244.0,,,11390.0,164363.86852862776,2445787.317033916,6.624999999999999,11571.0,90061.0,-19271529.214950584,,,,,,,,,,,,0,
17,54,necessity,-1857553.6358656946,0.0,20.141560235582126,8390.150806602023,1.0,33.0,98913.0,,,13884.0,268484.82581126475,2126038.4616769594,6.65,14017.0,37234.0,-17162470.057147887,,,,,,,,,,,,0,
17,55,necessity,-2376418.226496195,0.0,14.992981019777897,2966.1755937993394,1.0,62.0,84730.0,,,12350.0,180936.7112217597,2557354.9377179546,6.675,12559.0,83637.0,-20816290.661453363,,,,,,,,,,,,0,
17,56,necessity,-2285232.9260997484,0.0,17.31806722968696,3599.530796129193,1.0,48.0,61686.0,,,9881.0,169177.94741807206,2454410.8735178206,6.499999999999999,10071.0,67269.0,-18438324.329939347,,,,,,,,,,,,0,
17,57,necessity,-2647408.1148431855,0.0,18.08582228915637,3733.984873116334,1.0,54.0,73432.0,,,10921.0,197901.1982751657,2845309.313118351,6.375,11131.0,96053.0,-22565680.531728376,,,,,,,,,,,,0,
17,58,necessity,-2864049.4522986114,0.0,12.908856671181239,3302.4579073536756,1.0,41.0,340127.0,,,10369.0,132098.31629414702,2996147.7685927586,6.800000000000001,10572.0,223240.0,-22909420.07352302,,,,,,,,,,,,0,
17,59,necessity,-2082726.8366157552,0.0,19.04967957699591,8843.380796357236,1.0,43.0,59106.0,,,20240.0,371421.99344700394,2454148.830062759,5.6,20426.0,19264.0,-18408918.275880966,,,,,,,,,,,,0,
17,60,necessity,-2874552.6084432257,0.0,12.702944390965941,2446.4067701739687,1.0,58.0,195355.0,,,11136.0,139445.18589991622,3013997.794343142,6.675,11347.0,275121.0,-24064539.696299907,,,,,,,,,,,,0,
17,61,necessity,-1593600.2819636222,0.0,15.403433375856897,6521.9988255565095,1.0,28.0,52482.0,,,11739.0,176093.96829002575,1769694.250253648,5.424999999999999,11847.0,91105.0,-10727944.792562632,,,,,,,,,,,,0,
17,62,luxury,-10239440.69852142,0.0,807.1978098692592,24591.5197071234,1.0,47.0,2670.0,,,1217.0,1131209.9065276764,11370650.605049096,10.15,1427.0,4302.0,-75922758.793748,,,,,,,,,,,,0,
17,63,luxury,-8183456.4044858515,0.0,769.9540800466858,21470.76641206974,1.0,67.0,6133.0,,,1733.0,1417070.583196603,9600526.987682454,9.299999999999999,1910.0,2611.0,-67760884.63078225,,,,,,,,,,,,0,
17,64,luxury,-11128760.981297908,0.0,958.6448459900535,19534.490067713068,1.0,83.0,5312.0,,,1459.0,1601828.1855524716,12730589.16685038,9.675000000000002,1711.0,2001.0,-98671847.27396068,,,,,,,,,,,,0,
17,65,luxury,-815941.1734342081,0.0,1052.661264508573,48925.3609813962,1.0,43.0,3563.0,,,1948.0,2054865.1612186404,2870806.3346528485,7.975,2008.0,319.0,-37278936.70888643,,,,,,,,,,,,0,
17,66,luxury,-8345182.009050098,0.0,561.5595554891798,14351.840677357337,1.0,68.0,11069.0,,,1556.0,961573.3253829416,9306755.33443304,10.025000000000002,1748.0,6988.0,-88036914.19765203,,,,,,,,,,,,0,
17,67,luxury,-1054676.8469906568,0.0,1080.013269970012,88103.85624222521,1.0,19.0,1595.0,,,1469.0,1585869.4123600537,2640546.2593507105,9.274999999999999,1524.0,1625.0,-25881523.070935477,,,,,,,,,,,,0,
17,68,luxury,-6599969.277970173,0.0,1233.866762045557,35520.49024576238,1.0,49.0,2510.0,,,1246.0,1704983.5317965944,8304952.809766768,9.5,1433.0,668.0,-67811657.95774125,,,,,,,,,,,,0,
17,69,luxury,-7520318.692905811,0.0,970.9528606522152,18357.933573405186,1.0,89.0,3405.0,,,1514.0,1615498.1544596564,9135816.847365467,9.875,1695.0,2457.0,-71782746.32874314,,,,,,,,,,,,0,
17,70,luxury,-9617442.22763148,0.0,606.928731153445,30881.151711269576,1.0,42.0,5674.0,,,1936.0,1266127.2201620527,10883569.447793532,10.500000000000002,2142.0,977.0,-70246570.73601374,,,,,,,,,,,,0,
17,71,luxury,-2074525.0912262679,0.0,1172.0937175452427,30041.494539258034,1.0,69.0,3732.0,,,1620.0,2042821.6286695462,4117346.719895814,8.999999999999998,1715.0,1397.0,-50175854.49395407,,,,,,,,,,,,0,
17,72,luxury,-4853455.316809128,0.0,684.5269141916654,31116.755887142852,1.0,28.0,7820.0,,,1130.0,840152.408952857,5693607.725761985,9.575000000000003,1248.0,8494.0,-23465664.028948594,,,,,,,,,,,,0,
17,73,luxury,-1173116.6568486863,0.0,821.1905845186933,90049.97860307636,1.0,12.0,11279.0,,,1415.0,1170649.7218399928,2343766.378688679,9.375000000000002,1468.0,7364.0,-11329320.997030368,,,,,,,,,,,,0,
17,74,luxury,-9636464.402822262,0.0,547.1898142590983,17707.47191632808,1.0,35.0,14195.0,,,864.0,602054.0451551547,10238518.447977416,9.925000000000002,1113.0,15933.0,-71614618.74865869,,,,,,,,,,,,0,
